Topic ID,Discussion ID,Argument ID,Is Argument?,Stance,Relevance,Logical Quality,Rhetorical Quality,Dialectical Quality,Conclusion,Premise,Comment
0033,00034176,00000005,True,Con,3,1,1,1,Gay marriage,"Gay marriage is not marriage hence,the main aim of gay marriage is sexual pleasure.If in doubt,why cant they reproduce?People who engage in gay marriage are those obsessed with pornography.If you want to show love,show it in a way that you appreciate the person,show concern about his situation and not because you want to satisfy your selfish,immoral interest.If caught in my country,you would spend seven to fourteen years imprisonment and this will make not to join some groups or contest for political positions because you have been convicted of a crime. Gay marriage is not the so-called enjoyment.People who engage in gay marriage do this due to peer pressure,the need to become famous and so on.Which act can they perform apart from sodomy,kissing?People who engage in gay marriage still have sex with females why?Gay marriage is futile,time wasting and future consuming.These questions are for you: -If human rights could be accepted without controversy,why is gay marriage still being debated in different part of the world. -Is gay marriage normal?",
0034,00002270,00000001,True,Pro,4,3,4,4,Vaccinations (mandatory/ disbursemenet),"Vaccination should be mandatory because a vaccination does nothing to harm ones religion or other beliefs. If the human body is so precious then shouldn't we be doing anything to protect it? Advances in medical science can now protect our society, families, and friends from disease that could have wiped away our race. These vaccination have completely eliminated disease like polio and whooping cough. Vaccinations have no serious side effects, they only side effects are redness or soreness. When people say that vaccinations can cause autism or other deadly side effects are just myths.",
0034,00002270,00000006,True,Con,2,1,1,2,Vaccinations (mandatory/ disbursemenet),"Vaccinations should not be mandatory, because of peoples religious beliefs. Many people hold religious beliefs against vaccination, forcing parents to vaccine their children would violate the first amendment, which is the freedom to exercise their religion. Vaccines interfere with the natural law and God's plan for humanity. Disease is natural and humans should not interfere with it. The ethical dilemmas associated with using human tissue cells to create vaccines. Also people believe that the body is sacred, it should not receive certain chemicals or blood of tissues from animals, and should be healed by God or natural means. www.vaccines.procon.org www.historyofvaccines.org/content/articles/cultural-perspectives-vaccinations-cultural",
0034,00011317,00000001,True,Pro,3,3,3,3,Mandatory childhood vaccination,"Vaccinations should be mandatory to eligible children before reaching adolescence not just to protect them, but to protect the health within the community. Vaccines are safe and effective. They are cost-effective compared to medical treatment. Severe reaction from vaccines occurs rarely. Deaths due to vaccine-preventable diseases are undeniably high. Preventing this deaths through vaccinations does not only save lives, but it is also beneficial for the growth of the community. Stories that lacks scientific evidence continues to spread and if this continues to happen, future generations will be unvaccinated and can lead to a big outbreak. Take an action. Parents will do everything to keep their children safe. Protect them. Vaccinate them.",
0034,00011317,00000002,True,Pro,3,1,2,2,Mandatory childhood vaccination,MCopper1992 forfeited this round. Con Extend. Also freedom of religion is expressed in the first amendment. Making it mandatory would be a violation of this. But justified by the risk of spreading disease? Vaccines don't actually help that much. It is healthy practices such as hand washing that get the job done.,
0034,00011317,00000005,True,Con,3,1,2,2,Mandatory childhood vaccination,Extend. Also freedom of religion is expressed in the first amendment. Making it mandatory would be a violation of this. But justified by the risk of spreading disease? Vaccines don't actually help that much. It is healthy practices such as hand washing that get the job done.,
0034,00011970,00000004,False,Con,-2,-2,-2,-2,vaccinations should be mandatory,I am going to argue that the vaccination should be a choice and not mandatory. 1 round acceptance only 2 round argument 3 round rebuttals,None
0034,00011970,00000005,True,Con,4,4,4,4,vaccinations should be mandatory,"Vaccines should not mandatory as: 1) They do not guarantee 100% protection from the disease. The efficiency of the vaccines can depend on various factors such age, health, sex etc, the efficiency of vaccines is usually between 60% to 80%. 2) Vaccines are not very safe, many vaccines contain mercury which is directly entered into our blood stream. That could lead to mercury poisoning. 3) Everyone is different, so a vaccine which might work for one individual may or may not work for the other. In some cases these vaccines can have a severe allergic reaction, which in rare cases lead to death. Even after taking the vaccines the person may or may not get exposed to the disease, let us assume that at the very least the vaccines are 50% efficient, and from those people who are vaccinated 50% of them are exposed to the disease at the most, since the vaccine is only 50 % efficient half of those people will benefit. If you do the maths here, we can see that 75% of the people who take the vaccine do not benefit from it, they simply suffer the side effects. So it should be clearly the peoples choice, if they would want to risk taking the vaccine or leave it. Thus vaccines should never be made mandatory.",
0034,00017668,00000005,True,Con,2,1,1,2,Mandatory Childhood Vaccines,"There are laws about what vaccines are required for a VISA both to certain countries and from them. Unless the African family hid in a suitcase while going to a country without the disease, taking a vaccine would be mandatory and the proof of vaccination (usually a yellow sheet of medically verified paper) would be required to get the visa. If they ALREADY had the disease they would have failed the blood tests required to get the VISA and/or vaccination in the first place. You seem to not understand that although some vaccinations should be mandatory to make all vaccinations mandatory for children would be most ridiculous and be wasting precious biological resources which could save adults and/or be used to better understand the virus as opposed to worrying about wasting it on vaccinating children in a nation where that microorganism isn't even present.",
0034,00026338,00000005,True,Con,3,1,2,2,Vaccination for children under 13 should be mandatory.,"""That night she became agitated and feisty, then she fell asleep and never woke up."" This quote is from a man whose daughter suffered devastating side-effects from the mandatory Hepatitis B vaccination on his 5-week-old little girl. Hello. I am on the CON side for the debate that Vaccination for children under 13 should be mandatory. Definitions: mandatory-an action that you must perform without question vaccination-an injection into your body consisting of weak or dead bacteria which is or is similar to a disease. Because I am CON, I will allow my opponent to go first.",
0034,00028969,00000006,True,Con,4,3,4,4,Resolved: The United States Federal Government should enforce mandatory vaccinations.,"Thanks for creating the debate. I assume my opponent means all people in the USA will be subject to these mandatory vaccines. I mean what would be the point otherwise? I see no list of exceptions, so I expect an easy win. I made a similar debate and got nailed for this. 0. Medical contraindications. Sometimes for whatever reason a person is unable to receive medication. This is called a contraindication. This is true for vaccines. [1] By forcing everyone to take vaccines you are exposing them to unnecessary risk and harm. People with contraindications should not be forced to take vaccines. 1. Severely immunocompromised patients should not have vaccines. ""In general, these patients should not be administered live vaccines"" [2] At this point I think I've effectively destroyed my opponent's premise. Forcing people who have contraindications and are severely immunocompromised is dangerous and cruel. I see no good reason to force these people to have to go through mandatory vaccines. Note this could fall under ""6. No ""kritiks"" of the topic (challenging assumptions in the resolution)"" I don't think so, I think this was a vast oversight by my opponent. Assuming my above arguments fall into kritiks of the topic, I apologize and have therefore forfeited the debate. Thanks for your time. Sources. 0. 1. 2.",
0034,00043487,00000001,True,Pro,2,1,2,2,Vaccines should be mandatory,"I believe vaccines should be mandatory (unless you have an allergy or some other medical problem), because it is for the greater good of the public. My preferred opponent would be an anti-vaxxer, although if you are a pro-vaxxer and against mandatory vaccinations, that is fine too.",
0034,00043487,00000006,True,Con,1,1,3,1,Vaccines should be mandatory,"Hello. I am a strong supporter of vaccination. In fact, I support mandatory vaccination in many circumstances. However, I do not support the idea of mandatory vaccination for the entire populous, especially under your proposed strategy. This will only be an exceptance , as you are the one making the positive claim, which must then be supported by evidence, but I will do all I can to clarify the debate topic. Please provide all possible information you have in your response, as this will allow me to form a cohesive argument. Until then, I must draw some conclusions- -You are suggesting mandatory vaccination to be instituted in the United States. I assume this because this is my country, and this is a hotly debated topic here, along with the fact that this site appears to be primarily (but not entirely) American. -You are suggesting mandatory vaccination for all members of the populous, from birth to death. -You are suggesting that the sole exception for this should be in the case of a health detriment making vaccination impossible and/or a severe detriment to the person in question. Please let me know if this is not what you mean, and I will attempt to adjust the argument. In addition to this, I am communicating through a mobile device, and this causes occasional spelling and grammatical errors. I apologize for this in advance. With regards, Thrillogy.",
0035,00004121,00000001,True,Pro,1,2,1,1,Donald Trump's child rape case allegations are credible.,This is not about whether or not Trump is guilty. This is about whether the allegations against trump warrant further investigation or not. Are these allegations credible? I for one say they are. Sources. 1.,
0035,00008438,00000005,True,Con,3,4,3,2,Tobuscus/Toby Turner Rape allegations,Lets see we have a woman who says on social media she was raped but doesn't report it to the police. Then we have two other women who also on social media say they were also raped by the same man but also didn't report the alleged rapes to the police. You go on to correctly assert allegations aren't the same as evidence--because they're made doesn't prove the rapes were committed. Now here is the problem. After acknowledging the allegations were made and outlining the manner of disclosure the women choose to use-- you jump precipitously to a conclusion these crimes never occurred. And what is the basis for your conclusion? The girls didn't report it to the police and they disclosed it on social media. That doesn't prove the rapes didn't occur. Your debate premise is these girls weren't raped or the one girl specifically wasn't raped. Since you framed it that way your obligation is not to merely raise doubts about the allegations but to demonstrate how they are actually false. So far you haven't done it.,
0035,00008438,00000006,True,Con,2,4,4,3,Tobuscus/Toby Turner Rape allegations,"I have read your arguments and have reread them. You make a statement 'I think Toby Turner didn't rape anyone'.. Which I believe forms the core premise of the debate. He didn't rape anyone. You think so you don't really know. To take for example your reference to the drug allegations--your evidence amounts to speculation, inferences, and conjecture all opinions. You have an opinion. You think you're right and your supporting evidence is more opinions. Now lets go to 'didn't rape anyone' Anyone. Isn't that getting a little too far into the spectrum of the unknown. What you needed to do to support this part of the premise is to present facts concerning Toby Turner's character and past history. On this there was nothing.",
0035,00024729,00000002,True,Pro,4,3,2,3,False rape charges should be against the law,"If false allegations of rape are truly against the law why does it not actually get tried in courts and the accusers get a slap on the wrist, and most of the time when it does happen the accused is often thrown in jail with no investigation. Gender plays a bigger role than the actual facts most of the time in the justice system. You make it sound as if the law is always fair, which couldn't be further from the truth. The Court is supposed to be sufficient enough to determine if they are guilty or not, and going through the Court is the only way to determine who is guilty anyhow. I'm sure you've seen a lot of things make it in court, and fall in favor of the side of the bullshitter People feeling confident enough to bring false accustations into court, and live television, should tell you something. Even if the person accused is proven innocent, that accustation still sticks. Things like this need to be fixed. As far as I can tell your comment seems to suggest the system is fine, and these issues don't even require to be looked at. Otherwise, one can only stipulate in a realistic debate, that To accuse someone of Rape is to not have them charged, and the negative social effect and monetary effects of accusing someone of Rape are a justified Penalty for the accuser. Are you saying that if someone is said to legally be guilty of a crime by all accounts, even if it's proven to a false charged, that it is deserved?",
0035,00035254,00000001,True,Pro,1,4,3,4,Donald Trump's child rape case allegations are credible.,"The new child rape allegations against Donald Trump are credible. First and foremost the plaintiff has an witness. [0] Donald Trump has been accused by his ex-wife, Ivana of raping her. Jill Harth accused Trump of sexual assault. Selina Scott accused Trump of stalking her. Top this off with Trump being an overt misogynist. Since misogyny and sexual assault are linked, Trump is at more likely to commit sexual assault. [1] ""“The first reason, and this is one of the implications, is that sexual objectification really involves reducing someone to their appearance or sexual body parts. So that reduction? That can be problem,” Gervais said. “It sets the stage for things like dehumanization and enacting violence for example, sexual violence toward women. Dehumanization and objectification also lead to even graver things like genocide. ""[2] ""Transcript of How objectification leads to violence towards women"" [3][4] Finally, most rape case allegations are credible. "" 5.9 percent of cases were provably false."" [5] "" That leaves 35.3 percent of cases that led to formal charges or discipline against the accused."" [5] I think the allegations are credible and there is good chance, about 30-40% Trump committed the deed. Of everything here, the 35.3% conviction rate of rapes is what convinces me. That means, there is a good chance Trump not only commited the deed, but the allegations are credible. Thanks for the debate. Sources 0. 1. 2. 3. 4. 5.",
0035,00035254,00000004,True,Con,2,3,3,3,Donald Trump's child rape case allegations are credible.,"All of your points are invalid and are based off of feelings and opinion. There is no evidence of any of this other than so called ""witnesses"" where anyone now days can go around claiming rape. Most rape case allegations are credible because they are real. Patrick Kane (a hockey player) was dropped of rape charges because, well simply, there was no rape. This comes with being famous and people will do anything to gain more publicity, so until I see actual evidence he is innocent until proven guilty, not guilty until proven innocent.",
0035,00040153,00000006,True,Con,4,4,4,4,Fake rape case is a lethal weapon for women,"I accept your debate, good luck. You haven't put out how our arguments will align with the rounds, so I will simply argue for my side, while countering your arguments for each round. Counter Arguments: Firstly, the women filing a rape accusation must prove they have been raped in court, not simply file rape and the man is sent away as soon as possible, this isn't the case. False rape accusation percent is generally very low, the FBI found the highest at one point being 8%, the lowest 2%. False rape accusations can be high, yet in fair countries, rape accusations are usually very low. Rape allegations can be fake of course, yet in court they can be dispelled by proper evidence and proper argument. How you argument seems generally over sensitive and sloppy, this will only lead people into voting against you. Arguments: What you really should be stating is: ""Women can falsely accuse men of rape"", and ""Women falsely accusing men of rape can sometimes workout very negatively for the man"". Generally however, false rape accusations are again very low and can be deadly to the men accused. Finally, fake rape accusations can be potentially deadly for the men, but since the numbers are low, women haven't made this out as the problem you exaggerate it to be.",
0035,00040153,00000008,True,Con,4,4,4,4,Fake rape case is a lethal weapon for women,"Counter-Arguments: ""Women are not at all being punished for these fake rape accusations, is the thing to which i am against. I again say that they should be severely punished as much as the particular man has suffered in every case"" Women should be punished equally on that matter, however again Fake rape allegations CAN be a lethal weapon for women, like how any trial can be. You entirely ignore the fact I laid out that in MDCs and NDCs fake rape allegations are very few. ""But for now, since it is not punishable, these women are not afraid of the law"" I hate to stress my point further, but women will be more afraid of the law in more developed countries where there are greater penalties for false rape allegations. ""Since you said the biased rules are necessary for protection of women, I say then why not make gender neutral laws"" Never did I say these ""Biased rules"" were necessary for the protection of women, I only said that society will form itself based on what the people make of it, these ""Biased Rules"" were created to discourage men from raping women, sexual harassment, stalking, etc. Arguments: Like I've said before, these biased rules are made to fit the paths society is taking. If a country faces inflation, effort will be put forth to stop inflation, if a country faces massive crime, effort will be put forth to stop inflation, so on and so forth. False rape allegations are much more ""Lethal"" and likely to succeed in countries that have recently developed or less developed, you continuously ignore this. False rape allegations CAN be a lethal weapon for women.",
0035,00040153,00000009,True,Con,3,3,4,3,Fake rape case is a lethal weapon for women,"I agree with most of what you are saying, however I believe the chances of a false rape allegation succeeding are greater in less developed countries. I also agree that attention should be given to fake rape allegations after these women have proven to have made a false rape allegation, equal attention should of course be given to those who say they were raped themselves. Fake rape case CAN be a lethal weapon for women.",
0036,00004574,00000004,True,Con,2,2,3,2,"Deviance:Homosexuality, pedophilia, bestiality, incest all fit into this one category","Now in order for me to properly explain my argument, we need to talk about social constructs. What you are arguing in favor for is the social construct that can make anything fit into any category. Deviance is a category developed by social constructs on what the society thinks is deviant or not. Outside of our human brains, social constructs do not exist and we are nothing. Your monitor is a social construct. This website is a social construct. I am a social construct. And YOU are a social construct. Homosexuality is also a social construct, so we must treat it as such that it does not get wrongly placed in categories with chicken or broccoli, because that's what humans will do. They will use myths to their advantage. However, we know nothing. Outside our conscious there is nothing. Also, I declare breathing a deviance, because breathing is also a social construct.",
0036,00022810,00000002,True,Not specified,2,3,2,2,gender is a choice,"Cool! I can't wait as well :) So what I'm going to argue is that because gender is a social construct, an individual should be able to choose whatever gender they want. Weather this is in the gender binary or not I believe its a choice. If an individual were born a male per say, they may feel gender dysphoria daily and dysphoria can make you feel as if you were born in the wrong body. I look forward to your rebuttal:)",
0036,00026686,00000013,True,Pro,3,3,3,3,Gender is a societal construct invented to organise the domination and oppression of one group of pe...,"Gender is a societal construct invented to organise the domination and oppression of one group of people. By breaking down the barriers of gender, sex change operations subvert this structure of oppression. If gender is seen as fluid, then the idea of typically male and female roles, occupations and responsibilities is also challenged. Progressive countries should therefore see the struggles of transgendered people as being of wider concern, and use the state’s financial resources to assist them, in order to overturn outdated hierarchies that hold much larger numbers of people back.",
0036,00033830,00000001,True,Pro,2,2,1,2,Why gender is a social construct,gender is a social construct cuse we are told when we are first born by a dude what gender but if he didnt tell us that we woudnt have a gender its only cuse he told us that gender that we are that gender i myself am an Androgenic masculine female attracted hermophro female and i am standing up against sexism and male patrechy,
0036,00033830,00000002,False,Pro,-2,-2,-2,-2,Why gender is a social construct,Ure just a sexist mysoginistic pig,None
0036,00033830,00000003,True,Pro,4,4,4,4,Why gender is a social construct,"Gender"" is an idea that is based on what we socially believe. Am I a woman because when I was a kid my female mother wanted me to play with dolls and not GI Joes? Of course, these social cues are what mainly divides men from women. Men are supposed to be tough because society made them that way. Women are weak because society made them that way. We're not born this way, we are made this way. Anthropologists that have studied cultures around the world know that a lot of the traditional gender roles we see in the west are just products of culture and not necessarily innate. For the most part, culture forces people into behaving in certain ways. That said, almost all cultures do end up having gender roles that, whatever they are, align with physical sex in some way.",
0036,00033830,00000005,False,Con,-2,-2,-2,-2,Why gender is a social construct,"As Pro has offered nothing of substance in Round #2, Con stands on the argument and rebuttal of Round #1. The allegation made by Pro against Con are unsubstantiated, and in any event, have no bearing on the weight of the argument presented.",None
0036,00041465,00000001,False,Pro,-2,-2,-2,-2,The gender imbalance in STEM subjects is due to socially constructed gender roles.,Hi! I look forward to debating this topic with you. :) I will be debating that gender roles do play an overwhelming role in women being largely under-represented in STEM.,None
0036,00041465,00000003,True,Pro,4,2,3,3,The gender imbalance in STEM subjects is due to socially constructed gender roles.,"MistyBlue forfeited this round. Con It is very very clear that gender roles are not entirely socially constructed. The idea of the man doing the manual work is based on male superior physical strength, and there is good reason to claim that males excelling in other areas is also at least partially due to abilities in these areas. We should celebrate our differences rather than claim they don't exist.",
0036,00041465,00000007,True,Con,3,3,3,3,The gender imbalance in STEM subjects is due to socially constructed gender roles.,"It is very very clear that gender roles are not entirely socially constructed. The idea of the man doing the manual work is based on male superior physical strength, and there is good reason to claim that males excelling in other areas is also at least partially due to abilities in these areas. We should celebrate our differences rather than claim they don't exist.",
0037,00008628,00000001,False,Pro,-2,-2,-2,-2,Marijuana Legalization,"This is a four round debate. The first round is for presenting our positions, but the debate officially starts in Round 2. I would prefer to debate this with someone who feels strongly about the position, and not just playing devil's advocate or semantics. This is my basic position, and will get into further detail pending my opponent's response. Do not accept if you are only going to debate the specifics of my position rather than the overall legalization position. If your concern is regarding the personal preferences I set forth in my own hypothetical situation legalizing marijuana, then you are not truly against the legalization of marijuana. This is not a debate about degree of legalization, nor is it abut decriminalization vs. legalization. This debate is about the status quo vs. ANY form of legalization, liberalization, or reform of marijuana laws in favor of non-violent users. Thank you. 1- Marijuana should be legal in small quantities (3 oz. or less) for personal use to responsible adults over the age of 21. 2- Marijuana should be considered for medicinal purposes for a variety of illnesses including, but not limited to depression, fibromyalgia, scoliosis, crohn's disease, HIV, AIDS, patients on chemotherapy, migraines, insomnia, and others. 3- Marijuana should be taxed and regulated by the individual states, and proceeds from taxation should be used to fund treatment for drug abuse, studies for alternative medicines like marijuana, youth education programs, etc. 4- The growth of marijuana for personal use should not be considered a crime. 5- Means of legal acquirement of marijuana should be established with federal protection so that those which follow their state laws need not be worried about federal prosecution. I await my opponent's introduction, and hope this turns out to be an informative debate for all.",None
0037,00013538,00000001,True,Pro,4,3,1,3,should marijuana be legalized for recreational use,"I'm for marijuana to be legalized for recreational use, because marijuana can be as dangerous as ""food"" that we put into our body's. Most people are scared of marijuana and parents, grandparents and other adults tell us that marijuana can kill us. First if alcohol and cigarettes are legal then why marijuana can't be legal too. Alcohol affects on people are scary and unhealthy. People with alcohol addiction are unstoppable they can't control their actions and because of this many life's were lost even of innocent people. To p purchase marijuana legally you need to visit places like Washington or Colorado to buy a joint, which is far safer then a bottle of vodka. I have seen the affect on people when they are drunk and when they are high, so I rather see high person walking on the street chasing birds, then shouting young man with a vodka or bear bottle in their hands. Second marijuana can be used in medical world, as it shows good potential. Once I had broken my chest and experience is not the best. Pain killers never helped, but as I know marijuana can be used to stop that pain for good. Marijuana can even help in other situations like: mitigates multiple sclerosis and Tourette Syndrome symptoms, and may reduce dystonia. So if marijuana is so bad and its a devils gift to world why some countries, states allow it, maybe its not that bad after and some people should stop worrying about marijuana and start looking how it could help us.",
0037,00015665,00000001,True,Pro,2,1,2,1,Marijuana should be legalized,Marijuana should be legalized for a variety of reasons.,
0037,00017355,00000001,True,Pro,4,3,2,3,Marijuana Legalization,I am arguing in favor of Marijuana Legalization while my oponent is arguing against it. I believe marijuana legalization is in the better interest of our countries people and more importantly our economy. The production and sale of this un harmful plant could create tons of jobs and revnue for our country.,
0037,00021177,00000001,True,Pro,4,3,2,3,Legalization of Marijuana,"Issue: Legalization for marijuana Pro P1: Marijuana should be legalized since it is similar to alcohol. P2: Alcohol is legalized in the US. P3: Marijuana is also less harmful than alcohol, which causes people people to be violent. Therefore people should be allowed to use Alcohol.",
0037,00022687,00000001,True,Pro,4,4,3,4,Marijuana legalization,"I accept this debate and the BOP. Marijuana should be legalized because: 1. Not as dangerous as certain legal substances There are 0 deaths from Marijuana in the U.S. per year, [1] as contrasted to the 80,000 annual deaths from alcohol and 443,000 from smoking per year in the U.S. [2][3] This means that if we should keep alcohol and smoking legal, we also have to legalize marijuana; because it is less dangerous than alcohol and smoking, in terms of deaths. 2. Boosts economy If marijuana were to be legalized; it will create many new jobs for the people. This is because we need people to farm, process, inspect and sell marijuana; if it were to be allowed for commercial use. Just like any other instry, the marijuana industry will create jobs, effectively reducing the unemployment rate and allowing people to earn money to spend and boost other industries as well. Conclusion Because of the economical benefits of legalizing marijuana, as well as marijuana being less dangerous than many other substances that are legal, marijuana should be legalized. [1] href="" target=""blank""> href="" target=""blank"">",scraping artefacts
0037,00023885,00000007,True,Con,4,2,2,3,Legalization of Marijuana,"55% of Americans favoring the legalization of marijuana, doesn't mean that we should legalize it. I'm sure there are individuals out there who favor the legalization of prostitution and other deviant behaviors but that doesn't make it okay. Drug abuse stemming from the use of marijuana is VERY relevant. Yale conducted a study which showed that marijuana, cigarettes & alcohol showed an increased likelihood of prescription drug abuse. Drug overdose was the leading cause of injury death in 2010.",
0037,00027905,00000047,True,Con,3,3,3,2,Legalization of Marijuana,Legalization of marijuana will make it more affordable.,
0037,00027905,00000063,True,Con,3,1,2,2,Legalization of Marijuana,: Legalization marijuana is tantamount to legalizing speeding,
0037,00032236,00000009,True,Con,3,2,3,2,Legalization of marijuana,"Response 1: What supports your claim that marijuana dealers should be the least of the issue? Saying what would happen to the drug if it was legalized does not address my initial premise which raised the issue of the dealers being unemployed if marijuana was legalized. It doesn't look like my P1 was actually addressed. Response 2: Cigarettes were used as an example by me because they were brought up by you. However, the issue itself does not involve them. My argument was that marijuana increases the probability of lung damage and the eradication of cigarettes is not relevant to it. Your red herring is furthered when you bring up the cost of something that has nothing to do with the legalization of marijuana. Response 3: While you have given no proof of the side effects of legal medications that can replace marijuana, here is proof that marijuana is no exception when it comes to negative side effects: Marijuana, if legalized, would not necessarily be a better alternative to other medicines because just as other medicines, it has risks and side effects. Response 4: I would expect society to have trouble utilizing marijuana with closed eyes. My argument is that marijuana should not be legalized. I did not bash medical use nor did I support drug dealers. Bringing up the issue of putting thousands of street dealers out of a job supported my argument as did my claim that marijuana's medical use is not more effective than that of other medicines. My initial arguments stand to support my conclusion that marijuana should not be legalized. This debate is over as we are only supposed to have 3 rounds. Let's both write ""ok"" for the next round so that the debate will be concluded and move into its voting period.",meta discussion
0037,00032662,00000001,False,Pro,-2,-2,-2,-2,Legalization of Marijuana,First Round- Acceptance and Clarification Rounds 2-4- Debate Marijuana-Cannabis I am arguing in favor of marijuana legalization.,None
0037,00032662,00000005,True,Con,4,3,2,3,Legalization of Marijuana,"I oppose the legalization of Marijuana, because of the high drug arrest in this country. I also oppose for te following reason: 1 Marijuana is often used as a stepping-stone drug, leading to heroin, cocaine, or other harder drugs. 2 Stoned driving and other dangers would be increased. 3 Some consider use of the drug as morally wrong. 4 Legalization would increase the chances of the drug falling into the hands of kids. 5 Because of drug-related arrests, people who have committed or are likely to commit more serious crimes can be taken off the streets. 6Physical damage would be done to users that abuse the drug. 7 More widespread use would increase the dangers of secondhand smoke-damage to bystanders. 8 Legalization of marijuana could eventually lead to the legalization of harder drugs or all drugs altogether.",
0037,00032662,00000006,True,Con,3,2,2,3,Legalization of Marijuana,"Legalizing Marijuana will cause the United States to have its own war on Drug crisis in our own backyeard. Its bad enough we have a war on Drugs with Mexico. Does this Country really want another war on drugs, except this time in its own backyard? I know for a fact that I don't. Unless the CDC and the FDA publishes proof that Marijuana can cure Medical issues, this country will remain split on the issue of legalizing it. Legalizing Marijuana would lead to more drug related crimes and arrest. Its bad enough that some states like California, are having to release most of its inmates because of how crowded it has become, if we allow marijuana to be legal, all prison populations will grow because people will begin to abuse Marijuana. Now a days millions of teens and adults are abusing all sorts of drugs. Can you imaging what would happen if we legalized Marijuana? Think about the questions before responding",
0037,00032824,00000001,True,Pro,3,3,1,3,marijuana should not be legalized,"Marijuana is an addictive drug that people know very little about. Many people try to legalize marijuana. However, legalizing marijuana is an absorb idea. This will cause Drug abuse and addiction; there are other drugs that help patient. Legalizing marijuana may increase problems and crimes. 1. drug abuse and an addiction are very dangerous. A lot of people use marijuana legally because they think that's cool. Marijuana can't be legalized because it turns good people to bad people. Marijuana may impaired perception, dimished short –term memory, and lost of concentration and coordination, impaired judgment, increase risk accidents, loss of motivation, dimished inhibitions, increased heart rate, anxiety panic attacks, and paranoia hallucinations, damage to the respiratory, reproductive, and immune system, increased risk of cancer, psychological dependency will happen to human body. This has to be illegal because students who are doing this may decrease learning capabilities. They may hard time limiting their use, they may need more of the drugs to get the same effect. The drug can become the most important aspect of their lives.",
0038,00003882,00000008,True,Pro,2,3,4,1,The only way to stop the problem of illegal immigration is to take a hard-line stance and adopt poli...,The only way to stop the problem of illegal immigration is to take a hard-line stance and adopt policies of repatriation. Illegal immigrants are breaking the law and are harming the interests of citizens and legal migrants. The rules on immigration need to come with tough sanctions to ensure that they are not exploited or broken in the future. The only way to have an effective policy against illegal immigration is to make it difficult for illegal immigrants to get into and remain in the country. Repatriation is necessary because it targets successful illegal immigrants and ensures a comprehensive immigration policy that aims to reduce illegal immigration.,"Although talking about illegal immigrants, rather actions against are described than explaining the problem ..."
0038,00006793,00000003,True,Pro,4,2,3,3,"Illegal Immigrants should be deported, anchor babies or not.","""I am aware, the studies behind that article refer to both legal and illegal migrants. Also can you show a serous reason to separate the two?"" Illegal immigrants have not immigrated legally, usually don't acquire citizenship, and live in the shadows. If an illegal immigrant gets in a car crash, they will be driving away and you have to pay for it. ""To claim that illegal immigrants don't pay tax is entirely false, most forms of tax are unavoidable."" Illegal immigrants of some kinds are not used to paying taxes. If they didn't pay taxes in Mexico, will they pay them here? Illegals, as I said, live in the shadows, and pay much less, if any taxes. ""(Gangs and drug cartels) are irrelevant to the immigrants."" False, if we have open borders (Which we pretty much do right now), they can come across with no consequences and continue their crimes in America. ""the US has a moral obligation to take in citizens from poorer nations."" Sure, we do have that obligation. And yes, we should accept legal immigrants. However, ILLEGAL immigrants entering the country is unacceptable. They need to go through the process and become legal. Otherwise, you're basically asking for criminals to be in our country. Continuing Arguments: Illegal immigrants generally don't learn English. This means that we have millions of new people who speak Spanish and not English, meaning they cannot communicate with a lot of the population. Illegals (and some legals, but that's beside the point) don't bother learning English. This could lead to American culture being damaged as a whole, since they choose not to assimilate into our culture. Most of my info comes from: Adios, America! by Ann Coulter",Most claims unjustified. Rather lengthy but this might be due to the passage being a reply to some different previous claims by other debate participants.
0038,00007026,00000001,True,Pro,4,2,3,3,illegal immigration,"Thank you for challenging me to this debate. Definition: illegal- forbidden immigration- the movement of non-native people into a country in order to settle there Cause we both live in USA, I guess this issue takes place in USA. 1. Illegal immigrant is helpful to our economy. Immigrants illegally entering united states is good because they help out our economy. They make up the 5% of the total number of USA labor force. Illegal immigrant pay taxes which help fund USA economy. 2. Illegal immigrants work for low cost. Illegal immigrants do the same job as any native and for a cheaper wage. 3.Illegal Immigrant support big businesses. The Burearu of Labor Statistics thinks that there are about 22% percent of construction workers are foreign born. Nationial Association of Home Builders says that about 25%-30% of the workers are illegal immigrants.","Some more justification for the claims would be needed for cogency. This was the first ""pro""-argument I saw ... meaning pro illegal immigration."
